"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201707","21~31","78,000","21","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201708","1~10","75,000","16","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.42","201708","21~31","143,000","11","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201709","1~10","154,500","5","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.35","201709","1~10","148,000","5","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.5","201709","11~20","144,500","16","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201709","11~20","154,500","14","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","114.46","201709","11~20","199,000","19","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201709","21~30","78,000","18","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201709","21~30","78,500","13","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.5","201710","11~20","151,000","18","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.42","201710","11~20","158,000","14","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201710","21~31","81,000","6","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","31.4","201711","1~10","79,000","7","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","26.5","201711","1~10","69,000","18","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.24","201711","21~30","165,000","11","2008","학동로68길"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","114.46","201711","21~30","200,000","6","2008","학동로68길"
"서울특별시 강남구 삼성동","52-9","0052","0009","삼성리치빌1","84.98","201612","11~20","68,000","3","2003","학동로82길"
"서울특별시 강남구 삼성동","52-9","0052","0009","삼성리치빌1","84.98","201704","11~20","72,000","5","2003","학동로82길"
"서울특별시 강남구 삼성동","52-9","0052","0009","삼성리치빌1","84.98","201705","1~10","77,000","4","2003","학동로82길"
"서울특별시 강남구 삼성동","52-9","0052","0009","삼성리치빌1","84.98","201706","1~10","80,000","7","2003","학동로82길"
"서울특별시 강남구 삼성동","52-9","0052","0009","삼성리치빌1","84.98","201711","1~10","89,900","5","2003","학동로82길"
"서울특별시 강남구 삼성동","52-9","0052","0009","삼성리치빌1","84.98","201711","21~30","92,500","3","2003","학동로82길"
"서울특별시 강남구 삼성동","29-19","0029","0019","삼성벨라스빌","138.34","201707","11~20","117,000","6","2002","봉은사로63길"
"서울특별시 강남구 삼성동","29-19","0029","0019","삼성벨라스빌","147.26","201711","21~30","120,000","4","2002","봉은사로63길"
"서울특별시 강남구 삼성동","150-5","0150","0005","삼성아셈","134.02","201703","21~31","103,000","3","2006","봉은사로82길"
"서울특별시 강남구 삼성동","150-5","0150","0005","삼성아셈","148.9","201706","1~10","110,000","6","2006","봉은사로82길"
"서울특별시 강남구 삼성동","127-5","0127","0005","삼성오네뜨","144.43","201705","21~31","114,000","5","2004","테헤란로79길"
"서울특별시 강남구 삼성동","127-5","0127","0005","삼성오네뜨","144.43","201707","21~31","96,000","7","2004","테헤란로79길"
"서울특별시 강남구 삼성동","127-5","0127","0005","삼성오네뜨","144.43","201709","11~20","104,500","1","2004","테헤란로79길"
"서울특별시 강남구 삼성동","130-2","0130","0002","삼성웰비아","98.57","201705","11~20","71,500","2","2005","테헤란로77길"
"서울특별시 강남구 삼성동","130-2","0130","0002","삼성웰비아","92.11","201705","11~20","79,700","5","2005","테헤란로77길"
"서울특별시 강남구 삼성동","130-2","0130","0002","삼성웰비아","92.11","201706","11~20","73,000","2","2005","테헤란로77길"
"서울특별시 강남구 삼성동","130-2","0130","0002","삼성웰비아","92.11","201707","21~31","87,000","4","2005","테헤란로77길"
"서울특별시 강남구 삼성동","126","0126","0000","삼성파크","107.38","201612","11~20","97,500","5","2001","삼성로99길"
"서울특별시 강남구 삼성동","126","0126","0000","삼성파크","121.69","201702","11~20","96,000","1","2001","삼성로99길"
"서울특별시 강남구 삼성동","126","0126","0000","삼성파크","107.38","201707","11~20","127,000","3","2001","삼성로99길"
"서울특별시 강남구 삼성동","126","0126","0000","삼성파크","107.38","201710","11~20","119,500","5","2001","삼성로99길"
"서울특별시 강남구 삼성동","129-5","0129","0005","삼성팰리스","174.1","201703","21~31","112,500","5","2005","테헤란로79길"
"서울특별시 강남구 삼성동","71-16","0071","0016","삼성팰리스(71-16)","114.18","201702","1~10","90,000","2","2006","삼성로112길"
"서울특별시 강남구 삼성동","71-16","0071","0016","삼성팰리스(71-16)","114.18","201705","21~31","100,000","4","2006","삼성로112길"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","147.74","201701","21~31","189,500","8","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","89.09","201702","1~10","125,000","5","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","91.54","201702","11~20","119,000","2","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","89.09","201702","21~28","123,000","3","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","147.74","201702","21~28","200,000","11","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","89.09","201703","1~10","121,000","12","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","89.09","201703","11~20","125,500","9","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","71.93","201703","11~20","98,000","6","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","91.54","201703","21~31","123,500","4","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","71.93","201704","1~10","111,000","9","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","71.93","201704","1~10","106,000","5","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","71.93","201704","1~10","110,000","10","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","121.09","201704","1~10","161,000","7","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","89.09","201704","1~10","127,700","8","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","71.93","201704","11~20","111,000","3","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","71.93","201705","1~10","110,500","6","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","71.93","201705","11~20","105,000","1","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","89.09","201705","11~20","129,000","4","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","91.54","201705","11~20","129,000","3","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","91.54","201705","21~31","129,500","2","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","89.09","201705","21~31","129,000","3","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","71.93","201706","1~10","113,000","8","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","147.74","201707","21~31","220,000","7","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","89.09","201708","1~10","133,000","9","1981","삼성로"
"서울특별시 강남구 삼성동","19-4","0019","0004","상아","147.74","201708","1~10","214,000","5","1981","삼성로"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201703","11~20","88,000","11","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201704","1~10","87,500","15","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201705","11~20","89,000","5","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201705","21~31","89,500","12","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","84.93","201705","21~31","109,500","10","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201705","21~31","90,000","12","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","84.93","201706","1~10","104,500","11","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","84.93","201706","1~10","105,000","15","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201706","1~10","90,000","5","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","84.9","201706","21~30","102,500","16","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201707","1~10","92,000","6","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201707","11~20","91,700","20","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","84.9","201707","11~20","102,000","5","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201707","21~31","84,500","1","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201707","21~31","99,000","14","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201710","11~20","87,000","9","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","84.93","201710","11~20","119,500","19","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201711","1~10","105,000","19","1998","선릉로130길"
"서울특별시 강남구 삼성동","2","0002","0000","서광아파트 101동, 102동","59.67","201711","21~30","105,000","12","1998","선릉로130길"
"서울특별시 강남구 삼성동","3-3","0003","0003","석탑","59.82","201702","21~28","76,150","3","1996","학동로"
"서울특별시 강남구 삼성동","3-3","0003","0003","석탑","84.6","201703","11~20","96,000","4","1996","학동로"
"서울특별시 강남구 삼성동","3-3","0003","0003","석탑","84.6","201704","21~30","94,000","17","1996","학동로"
"서울특별시 강남구 삼성동","3-3","0003","0003","석탑","59.43","201705","11~20","78,000","16","1996","학동로"
"서울특별시 강남구 삼성동","3-3","0003","0003","석탑","84.6","201705","11~20","92,600","13","1996","학동로"
"서울특별시 강남구 삼성동","3-3","0003","0003","석탑","84.6","201705","21~31","99,800","6","1996","학동로"
